,assists,games,goals,id,key_passes,npg,npxG,player_name,position,red_cards,shots,team_title,time,xA,xG,xGBuildup,xGChain,yellow_cards
336,0,32,0,2282,5,0,0.5983135905116796,Sergi Gómez,D S,0,9,Sevilla,2767,0.2874668752774596,0.5983135905116796,8.108232701197267,8.143519361503422,1
337,1,7,0,2283,2,0,0.09479451924562454,Planas,D M S,0,1,Girona,416,0.3920513205230236,0.09479451924562454,1.1130664348602295,1.5999123863875866,3
338,0,25,0,2293,2,0,0.0,Rubén Blanco,GK,0,0,Celta Vigo,2250,0.08898769691586494,0.0,0.8633345682173967,0.9523222651332617,2
339,0,5,0,2297,0,0,0.0,Daniele Bonera,D S,0,0,Villarreal,230,0.0,0.0,0.5876463130116463,0.5876463130116463,1
340,0,22,0,2298,3,0,0.33864777348935604,Víctor Ruiz,D,0,8,Villarreal,1978,0.407441433519125,0.33864777348935604,5.171293139457703,5.171293139457703,10
341,0,24,0,2301,18,0,1.0221165241673589,Manu Trigueros,M S,0,18,Villarreal,1547,1.858679361641407,1.0221165241673589,5.869130777195096,7.542649840936065,3
342,0,2,0,2308,1,0,0.38453200459480286,Denis Suárez,S,0,1,Barcelona,17,0.08538712561130524,0.38453200459480286,0.08204064518213272,0.5519597977399826,0
343,0,18,0,2337,7,0,0.2901957370340824,Recio,M S,0,10,Leganes,1290,0.22784075234085321,0.2901957370340824,2.7222057208418846,3.0621950831264257,9
344,0,18,0,2340,10,0,2.370902309194207,Duje Cop,F S,0,16,Real Valladolid,672,1.4538036473095417,2.370902309194207,1.6735909841954708,5.117914894595742,2
345,1,10,0,2353,1,0,0.12850219011306763,Pedro Bigas,D S,0,3,Eibar,582,0.42437344789505005,0.12850219011306763,1.204963469877839,1.689257837831974,1
346,4,28,0,2369,63,0,1.4061652412638068,Toni Kroos,M S,0,30,Real Madrid,2235,4.1849450301378965,1.4061652412638068,10.789575438946486,13.616304515860975,2
347,0,5,0,2377,0,0,0.0,Javi Fuego,M S,0,0,Villarreal,237,0.0,0.0,0.28293318301439285,0.28293318301439285,1
348,0,7,0,2392,0,0,0.0,Gorka Iraizoz,GK S,0,0,Girona,556,0.0,0.0,0.323377825319767,0.323377825319767,0
349,0,33,0,2395,17,0,0.8411660613492131,San José,M S,0,12,Athletic Club,1703,1.6863619796931744,0.8411660613492131,4.532828859984875,6.127674398943782,7
350,0,11,0,2396,3,0,0.015950243920087814,Balenziaga,D S,0,1,Athletic Club,518,0.19846481923013926,0.015950243920087814,0.6601109299808741,0.7308391947299242,0
351,0,3,0,2398,0,0,0.0,Iturraspe,M S,0,0,Athletic Club,99,0.0,0.0,0.06033925712108612,0.06033925712108612,1
