,assists,games,goals,id,key_passes,npg,npxG,player_name,position,red_cards,shots,team_title,time,xA,xG,xGBuildup,xGChain,yellow_cards
494,3,25,0,6946,19,0,0.19484263006597757,Sergi Palencia,D M S,0,7,Bordeaux,1984,1.8938492946326733,0.19484263006597757,4.640871971845627,5.343490367755294,6
495,0,20,0,7007,1,0,0.8666945956647396,Duje Caleta-Car,D S,2,9,Marseille,1545,0.04314017668366432,0.8666945956647396,2.0327112823724747,2.0758514553308487,1
496,1,18,0,7064,4,0,0.4752604104578495,Farid El Melali,S,0,8,Angers,290,0.20816706959158182,0.4752604104578495,0.6541169444099069,1.2130578756332397,1
497,0,2,0,7116,0,0,0.0,Djegui Koita,D S,0,0,Guingamp,173,0.0,0.0,0.2007763609290123,0.2007763609290123,0
498,0,1,0,7117,0,0,0.0,Virgile Pinson,S,0,0,Reims,3,0.0,0.0,0.0,0.0,0
499,0,9,0,7146,2,0,0.25303099676966667,Laurent Ciman,D S,0,9,Dijon,713,0.20485615730285645,0.25303099676966667,0.9416089188307524,0.9649054687470198,3
500,0,2,0,7147,1,0,0.0,Hakim El Mokkedem,S,0,0,Toulouse,21,0.22474393248558044,0.0,0.0,0.22474393248558044,0
501,0,1,0,7148,0,0,0.04192989319562912,Wilson Isidor,S,0,2,Monaco,37,0.0,0.04192989319562912,0.05210702121257782,0.09403691440820694,0
502,0,32,0,7151,13,0,0.11430340260267258,Thomas Foket,D,0,2,Reims,2880,0.8944276627153158,0.11430340260267258,3.1156121399253607,3.5873069427907467,7
503,0,17,0,7160,4,0,1.2266003051772714,Nemanja Radonjic,F M S,0,16,Marseille,665,0.1326268743723631,1.2266003051772714,0.6162624601274729,1.50931432005018,2
504,0,6,0,7167,1,0,0.16849785950034857,Serigne Modou Kara Mbodji,D,0,5,Nantes,511,0.2645939290523529,0.16849785950034857,0.9198726490139961,0.9514426738023758,0
505,0,10,0,7171,5,0,1.5208198558539152,Nathaël Julan,F S,0,14,Guingamp,425,0.23216433636844158,1.5208198558539152,1.316663533449173,2.695310229435563,1
506,0,1,0,7177,0,0,0.0,Lenny Pintor,S,0,0,Lyon,1,0.0,0.0,0.0,0.0,0
507,0,3,0,7201,0,0,0.0,Fethi Harek,D S,0,0,Nimes,180,0.0,0.0,0.08239751309156418,0.08239751309156418,1
508,0,24,0,7206,6,0,0.03419653698801994,Jonathan Gradit,D M S,0,2,Caen,2015,0.78325080499053,0.03419653698801994,2.396030222065747,2.6851793890818954,1
509,0,4,0,7221,2,0,0.0,Matthias Phaeton,S,0,0,Guingamp,43,0.0734297838062048,0.0,0.10075457394123077,0.17418435961008072,0
510,0,3,0,7264,0,0,0.0,Han-Noah Massengo,S,0,0,Monaco,54,0.0,0.0,0.16548709571361542,0.16548709571361542,0
511,0,13,0,7273,2,0,0.15734141692519188,Evens Joseph,M S,0,3,Caen,316,0.07861113455146551,0.15734141692519188,0.21160983946174383,0.3689512563869357,0
512,0,1,0,7278,0,0,0.01565130613744259,Imran Louza,M,0,1,Nantes,90,0.0,0.01565130613744259,0.5678722262382507,0.5835235118865967,1
513,0,1,0,7282,0,0,0.015239943750202656,Giulian Biancone,D,0,1,Monaco,90,0.0,0.015239943750202656,0.0,0.015239943750202656,0
514,0,3,0,7290,0,0,0.0,Stanley Segarel,S,0,0,Amiens,13,0.0,0.0,0.0,0.0,0
515,0,1,0,7292,0,0,0.0,Thody Elie Youan,S,0,0,Nantes,16,0.0,0.0,0.07916659116744995,0.07916659116744995,0
516,0,12,0,7302,1,0,0.0,Younn Zahary,D S,0,0,Caen,727,0.08148597180843353,0.0,0.2931568054482341,0.2931568054482341,3
517,0,3,0,7316,1,0,0.07369090616703033,Charles Nathan Abi,S,0,1,Saint-Etienne,27,0.06579461693763733,0.07369090616703033,0.24606049060821533,0.385546013712883,0
518,1,5,0,7329,2,0,0.5927978008985519,Eddy Sylvestre,F S,0,2,Nice,270,0.11700434982776642,0.5927978008985519,0.6303220633417368,1.3401241842657328,0
519,0,1,0,7342,1,0,0.0,Johan Larsson,D,0,0,Guingamp,90,0.03207077085971832,0.0,0.1357564777135849,0.16782724857330322,0
520,0,18,0,7353,6,0,0.027694910299032927,Gen Shoji,D,0,2,Toulouse,1620,0.895100281573832,0.027694910299032927,2.4462697505950928,2.8457463663071394,2
521,0,7,0,7358,1,0,0.0,Souleyman Doumbia,D,0,0,Rennes,613,0.015284902416169643,0.0,0.9728874266147614,0.9728874266147614,0
522,0,7,0,7359,1,0,0.07367473840713501,Eduardo Camavinga,M S,0,2,Rennes,359,0.28458431363105774,0.07367473840713501,1.2006307877600193,1.2429123260080814,1
523,0,10,0,7369,4,0,0.0,Mathías Suárez,M S,0,0,Montpellier,563,0.116343192756176,0.0,2.493730992078781,2.583420319482684,2
524,0,9,0,7406,3,0,0.0,Sory Kaba,F S,0,0,Dijon,225,0.18640930950641632,0.0,0.03581670392304659,0.2014802796766162,0
525,0,5,0,7414,0,0,0.0,Antonio Mance,S,0,0,Nantes,38,0.0,0.0,0.017627833411097527,0.017627833411097527,1
526,0,2,0,7418,0,0,0.0,Maxime Pelican,F S,0,0,Nice,92,0.0,0.0,0.0,0.0,0
527,0,1,0,7419,0,0,0.0,Paul Wade,S,0,0,Nice,7,0.0,0.0,0.0,0.0,0
528,1,9,0,7421,2,0,1.1097988709807396,Mehdi Merghem,F M,0,24,Guingamp,730,0.09496349282562733,1.1097988709807396,1.9990928992629051,3.0633545592427254,3
529,0,1,0,7427,0,0,0.0,Driss Trichard,D,0,0,Bordeaux,90,0.0,0.0,0.5339973568916321,0.5339973568916321,0
530,0,3,0,7432,1,0,0.0,Reinildo,D S,0,0,Lille,94,0.33020681142807007,0.0,0.5661462545394897,0.5661462545394897,0
531,0,1,0,7435,1,0,0.0223893653601408,Yassin Fekir,S,0,1,Lyon,9,0.10102292895317078,0.0223893653601408,0.045416101813316345,0.045416101813316345,0
532,0,1,0,7465,0,0,0.0,Elhadji Diaw,S,0,0,Angers,13,0.0,0.0,0.0,0.0,0
533,0,1,0,7481,1,0,0.0,Till Cissokho,D,0,0,Bordeaux,80,0.044407863169908524,0.0,0.0,0.044407863169908524,0
534,0,1,0,7482,1,0,0.0,Kouadio Kone,M,0,0,Toulouse,70,0.02935507334768772,0.0,0.025493312627077103,0.054848384112119675,0
535,0,1,0,7511,0,0,0.0,Sacha Boey,S,0,0,Rennes,13,0.0,0.0,0.0,0.0,0
536,1,6,0,7518,4,0,0.23456261307001114,Herman Moussaki,M S,0,3,Caen,196,0.24052908457815647,0.23456261307001114,0.021670309826731682,0.4967620074748993,1
537,0,2,0,7519,0,0,0.0,Albert-Nicolas Lottin,S,0,0,Bordeaux,18,0.0,0.0,0.015963569283485413,0.015963569283485413,0
538,0,3,0,7520,1,0,0.4454510398209095,Assil Jaziri,S,0,4,Nice,28,0.03102315030992031,0.4454510398209095,0.024737289175391197,0.48380101658403873,0
539,0,1,0,7540,0,0,0.0,Theo Sainte Luce,S,0,0,Nimes,1,0.0,0.0,0.0,0.0,0
540,0,3,0,7556,0,0,0.0,Alexandre Lauray,D,0,0,Bordeaux,261,0.0,0.0,0.802568931132555,0.802568931132555,1
541,0,4,0,7557,2,0,0.2550797462463379,Yassin Benrahou,M S,0,6,Bordeaux,171,0.14289449155330658,0.2550797462463379,0.11563574522733688,0.3969690501689911,0
542,0,1,0,7566,1,0,0.0,Pedro Brazao,S,0,0,Nice,10,0.025632770732045174,0.0,0.03102315030992031,0.03102315030992031,0
543,0,1,0,7570,0,0,0.0,Moreto Cassamã,M,0,0,Reims,61,0.0,0.0,0.0,0.0,0
544,0,2,0,7577,0,0,0.37030279636383057,Loïc Mbe Soh,D,0,1,Paris Saint Germain,180,0.0,0.37030279636383057,0.8200484663248062,0.8200484663248062,0
545,0,2,0,7589,0,0,0.0,Wesley Fofana,D S,0,0,Saint-Etienne,161,0.0,0.0,0.6126836016774178,0.6126836016774178,0
546,0,1,0,7598,1,0,0.0,Louis Carnot,S,0,0,Guingamp,5,0.2593371868133545,0.0,0.04909162223339081,0.04909162223339081,0
547,0,1,0,7612,0,0,0.044723574072122574,Nathan N&#039;Goumou Minpol,F,0,1,Toulouse,72,0.0,0.044723574072122574,0.06208762526512146,0.10681119561195374,0
