player_name,games,team_title,time,League,goals per 90 mins,npg per 90 mins,npxG per 90 mins,shots per 90 mins,xG per 90 mins,xGBuildup per 90 mins,xGChain per 90 mins
Jetro Willems,23,Eintracht Frankfurt,706,Bundesliga,0.0,0.0,0.025061293420706354,0.6373937677053825,0.025061293420706354,0.381659869389561,0.5821295563136847
Michaël Cuisance,11,Borussia M.Gladbach,261,Bundesliga,0.0,0.0,0.15778923728342714,2.758620689655172,0.15778923728342714,0.10671149746611201,0.29494566200622196
Yoric Ravet,4,Freiburg,70,Bundesliga,0.0,0.0,0.07635512415851865,1.2857142857142856,0.07635512415851865,0.0,0.07635512415851865
Santiago Ascacibar,27,VfB Stuttgart,2430,Bundesliga,0.0,0.0,0.04767913874928599,0.7037037037037037,0.04767913874928599,0.1203377247546558,0.18053298222797887
Kevin Akpoguma,12,"Hannover 96,Hoffenheim",807,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.2741107848718707,0.2741107848718707
Samuel Sahin-Radlinger,1,Hannover 96,90,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.06916120648384094,0.06916120648384094
Josip Elez,10,Hannover 96,644,Bundesliga,0.0,0.0,0.006092790708015239,0.4192546583850932,0.006092790708015239,0.16382858215004023,0.1807186936219194
Chima Sean Okoroji,2,Freiburg,104,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.10297044896735594,0.10297044896735594
Cedric Teuchert,5,Schalke 04,162,Bundesliga,0.0,0.0,0.035917448500792176,0.5555555555555556,0.035917448500792176,0.05327826572789087,0.10234002437856461
Louis Beyer,9,Borussia M.Gladbach,721,Bundesliga,0.0,0.0,0.04101983391668198,0.6241331484049931,0.04101983391668198,0.24585197978083367,0.27897807489176407
Simon Asta,1,Augsburg,90,Bundesliga,0.0,0.0,0.045181769877672195,2.0,0.045181769877672195,0.0,0.045181769877672195
Meritan Shabani,1,Bayern Munich,1,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Kammerbauer,1,Freiburg,1,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Hoogma,2,Hoffenheim,103,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.3343464810292698,0.3343464810292698
Bote Baku,15,Mainz 05,939,Bundesliga,0.0,0.0,0.050568734161770004,1.0543130990415337,0.050568734161770004,0.2942345718058724,0.37429785980774566
Kasim Nuhu,13,Hoffenheim,919,Bundesliga,0.0,0.0,0.02711647827587657,0.19586507072905332,0.02711647827587657,0.34435335131234396,0.34435335131234396
David Otto,3,Hoffenheim,18,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,4.387707710266113
Dennis Jastrzembski,5,Hertha Berlin,55,Bundesliga,0.0,0.0,0.027407732199538837,1.6363636363636362,0.027407732199538837,0.3309239440343597,0.42357258837331424
Pascal Köpke,7,Hertha Berlin,60,Bundesliga,0.0,0.0,0.3020970225334168,6.0,0.3020970225334168,0.7462217956781388,1.014200521633029
Fabian Bredlow,13,Nuernberg,1127,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0885751600829288,0.0885751600829288
Tim Leibold,32,Nuernberg,2773,Bundesliga,0.0,0.0,0.034321040375876244,0.9087630724846737,0.058915306203768565,0.11535985937380337,0.18371746758132734
Ondrej Petrák,22,Nuernberg,1624,Bundesliga,0.0,0.0,0.030775927706837212,0.7758620689655172,0.030775927706837212,0.1367640116118959,0.1662053518442281
Edgar Salli,3,Nuernberg,114,Bundesliga,0.0,0.0,0.08471486599821793,0.7894736842105263,0.08471486599821793,0.0,0.0969335044685163
Patrick Erras,19,Nuernberg,1215,Bundesliga,0.0,0.0,0.03254285344371089,0.5185185185185186,0.03254285344371089,0.11055045616295603,0.1627300845252143
Lukas Jäger,2,Nuernberg,20,Bundesliga,0.0,0.0,0.04391673859208822,4.5,0.04391673859208822,0.0,0.04391673859208822
Timothy Tillman,6,Nuernberg,198,Bundesliga,0.0,0.0,0.07132641971111298,1.3636363636363638,0.07132641971111298,0.04749509421261875,0.2687577971003272
Luca Plogmann,1,Werder Bremen,35,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.13311143325907843,0.13311143325907843
Mark Flekken,1,Freiburg,90,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0678926333785057,0.0678926333785057
Frederik Rönnow,2,Eintracht Frankfurt,120,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Torró,8,Eintracht Frankfurt,561,Bundesliga,0.0,0.0,0.02740401864290875,0.8021390374331551,0.02740401864290875,0.24908826890635616,0.2644870702157365
Pavao Pervan,9,Wolfsburg,761,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.12929418351887953,0.13140920897194341
Michael Rensing,32,Fortuna Duesseldorf,2880,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.07465981249697505,0.07465981249697505
Niko Gießelmann,30,Fortuna Duesseldorf,2594,Bundesliga,0.0,0.0,0.032069612231246304,0.9020817270624518,0.032069612231246304,0.17293996648660465,0.25766339947942735
Davor Lovren,2,Fortuna Duesseldorf,42,Bundesliga,0.0,0.0,0.02908454742282629,2.142857142857143,0.02908454742282629,0.0,0.02908454742282629
Robin Bormuth,10,Fortuna Duesseldorf,606,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.2850104444245301,0.2865218470739846
Paulinho,15,Bayer Leverkusen,150,Bundesliga,0.0,0.0,0.1212141131982207,3.6,0.1212141131982207,0.18148372750729322,0.28273684680461886
Pierre Kunde,29,Mainz 05,1922,Bundesliga,0.0,0.0,0.030909142201101556,1.404786680541103,0.030909142201101556,0.3203210183472589,0.3554386546027059
Borna Sosa,12,VfB Stuttgart,610,Bundesliga,0.0,0.0,0.041987747595202726,0.8852459016393444,0.041987747595202726,0.27971513612104254,0.5109955376533212
Marcelo Saracchi,9,RasenBallsport Leipzig,648,Bundesliga,0.0,0.0,0.0035601267073717383,0.1388888888888889,0.0035601267073717383,0.379678085187657,0.45050129591901267
Enrico Valentini,15,Nuernberg,1305,Bundesliga,0.0,0.0,0.012915320887133992,0.5517241379310345,0.012915320887133992,0.05664972427847056,0.07370182023993854
Kevin Goden,5,Nuernberg,270,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.04719549169143041,0.04719549169143041
Philipp Mwene,6,Mainz 05,269,Bundesliga,0.0,0.0,0.0035300519192750573,0.33457249070631967,0.0035300519192750573,0.18254519533712182,0.3025978477498634
Jonathan Burkardt,4,Mainz 05,264,Bundesliga,0.0,0.0,0.23151132913137024,2.0454545454545454,0.23151132913137024,0.08322977185757321,0.43062791058963
Leandro Barreiro Martins,1,Mainz 05,90,Bundesliga,0.0,0.0,0.013879924081265926,1.0,0.013879924081265926,0.15521511435508728,0.2950715720653534
Ahmet Gürleyen,1,Mainz 05,10,Bundesliga,0.0,0.0,4.39412596821785,9.0,4.39412596821785,4.39412596821785,4.39412596821785
Adam Bodzek,21,Fortuna Duesseldorf,1615,Bundesliga,0.0,0.0,0.002843296633969889,0.11145510835913314,0.002843296633969889,0.2505357221472467,0.2897868844573804
Derrick Luckassen,4,Hertha Berlin,248,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.20351625918861357,0.20351625918861357
Hans Nunoo Sarpei,2,VfB Stuttgart,37,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Issah Abass,1,Mainz 05,7,Bundesliga,0.0,0.0,0.20940412900277547,12.857142857142856,0.20940412900277547,0.0,0.20940412900277547
Fredrik Jensen,6,Augsburg,207,Bundesliga,0.0,0.0,0.2132317423820496,0.8695652173913043,0.2132317423820496,0.025835079343422596,0.5568458544819251
Ewerton,18,Nuernberg,1339,Bundesliga,0.0,0.0,0.021506597081378736,0.5377147124719941,0.021506597081378736,0.08621209511801857,0.0916012448326165
Simon Rhein,8,Nuernberg,496,Bundesliga,0.0,0.0,0.0031104134095291938,0.1814516129032258,0.0031104134095291938,0.2726447594637472,0.2757551728732764
Emile Smith-Rowe,3,RasenBallsport Leipzig,26,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,1.5073172862713156
John Yeboah,2,Wolfsburg,51,Bundesliga,0.0,0.0,0.06679563618758147,1.7647058823529411,0.06679563618758147,0.0,0.8137435071608599
Antonis Aidonis,2,VfB Stuttgart,83,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leon Dajaku,2,VfB Stuttgart,20,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Woo-Yeong Jeong,1,Bayern Munich,2,Bundesliga,0.0,0.0,2.778008636087179,45.0,2.778008636087179,0.0,2.778008636087179
Benjamin Hadzic,3,Hannover 96,17,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.3808742717784994
Jozo Stanic,1,Augsburg,1,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Adams,10,RasenBallsport Leipzig,724,Bundesliga,0.0,0.0,0.007864039787477222,0.24861878453038672,0.007864039787477222,0.421222828287446,0.4903830246207463
Rabbi Matondo,7,Schalke 04,182,Bundesliga,0.0,0.0,0.2603690302674915,1.4835164835164836,0.2603690302674915,0.02898518118884537,0.3562660777306819
Keven Schlotterbeck,9,Freiburg,773,Bundesliga,0.0,0.0,0.05282621324679214,0.2328589909443726,0.05282621324679214,0.11266588128592343,0.11266588128592343
Christoph Baumgartner,2,Hoffenheim,82,Bundesliga,0.0,0.0,0.08307778015278462,2.1951219512195124,0.08307778015278462,0.13599775277259873,0.20615960584908
Alfons Amade,1,Hoffenheim,4,Bundesliga,0.0,0.0,0.9366626758128406,22.5,0.9366626758128406,0.9366626758128406,0.9366626758128406
Nico Schlotterbeck,4,Freiburg,223,Bundesliga,0.0,0.0,0.007309059407812596,0.40358744394618834,0.007309059407812596,0.03868048501121623,0.04598954216380825
Nassim Boujellab,7,Schalke 04,380,Bundesliga,0.0,0.0,0.16471078918364487,2.1315789473684212,0.16471078918364487,0.08744045150907417,0.3282088382953876
Sebastian Soto,3,Hannover 96,22,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.12817589566111562
Jonas Carls,1,Schalke 04,90,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.36173740029335016,0.36173740029335016
George Timotheou,1,Schalke 04,90,Bundesliga,0.0,0.0,0.051317345350980766,2.0,0.051317345350980766,0.12568578124046326,0.12568578124046326
Christoph Daferner,1,Freiburg,23,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabio Quagliarella,37,Sampdoria,3224,Serie A,0.7258064516129032,0.47456575682382135,0.4555558180638702,3.9081885856079404,0.6680749779510503,0.1022743529417129,0.5637293882817076
Duván Zapata,37,Atalanta,2908,Serie A,0.7118294360385145,0.6808803301237965,0.5869336383855368,3.651994497936726,0.6340566740346946,0.24141751716561627,0.9380774515709153
Krzysztof Piatek,37,"AC Milan,Genoa",2974,Serie A,0.6657700067249496,0.605245460659045,0.4916346312902001,3.6012104909213183,0.537710687835784,0.12156400690199687,0.5945793314941512
Cristiano Ronaldo,31,Juventus,2692,Serie A,0.7020802377414561,0.5349182763744428,0.6270675397551387,5.850668647845469,0.7797784514221491,0.23995561758748205,0.7306371793361245
Arkadiusz Milik,35,Napoli,2403,Serie A,0.6367041198501873,0.6367041198501873,0.5272800995783412,4.157303370786517,0.5272800995783412,0.21341480583315262,0.7419834207841074
Leonardo Pavoletti,32,Cagliari,2748,Serie A,0.5240174672489083,0.5240174672489083,0.4056003075255707,2.7838427947598254,0.4056003075255707,0.08562396844751384,0.35272322174194204
Dries Mertens,35,Napoli,2245,Serie A,0.6414253897550112,0.6013363028953229,0.46561424701343934,3.5679287305122496,0.4961340212509998,0.3223207731936583,0.9833785763761249
Andrea Petagna,36,SPAL 2013,3060,Serie A,0.47058823529411764,0.29411764705882354,0.3004103735746706,2.6470588235294117,0.4347513018942931,0.078768573646598,0.310624129303238
Francesco Caputo,38,Empoli,3420,Serie A,0.4210526315789474,0.34210526315789475,0.3628919877013877,2.526315789473684,0.4830949619706523,0.17731721709041218,0.5753874206229261
Andrea Belotti,37,Torino,3304,Serie A,0.4085956416464891,0.27239709443099275,0.3387987827115465,3.404963680387409,0.46321754730543346,0.08499533867071095,0.4518326739927181
Ciro Immobile,36,Lazio,2862,Serie A,0.4716981132075472,0.34591194968553457,0.4114870482809701,3.8993710691823895,0.5072466484944589,0.25593277793260494,0.7608265104065152
Josip Ilicic,31,Atalanta,2156,Serie A,0.5009276437847866,0.5009276437847866,0.4176010213557333,4.216141001855287,0.4493806571811991,0.4790635582177117,1.0235542672166191
Stephan El Shaarawy,28,Roma,2115,Serie A,0.4680851063829787,0.4680851063829787,0.36676341640029825,2.978723404255319,0.36676341640029825,0.2502269659666939,0.7396029260088789
Gregoire Defrel,36,Sampdoria,2339,Serie A,0.4232578024796922,0.4232578024796922,0.3320567460763322,1.808465156049594,0.3320567460763322,0.24666394001130185,0.6595355385294095
Mauro Icardi,29,Inter,2266,Serie A,0.4368932038834951,0.23830538393645193,0.4233440242309883,2.93909973521624,0.6047592628484186,0.097938195357571,0.6265520953161465
Gervinho,30,Parma Calcio 1913,2312,Serie A,0.4282006920415225,0.4282006920415225,0.29864341624815877,1.71280276816609,0.29864341624815877,0.15567175621427856,0.5141266656453016
Lorenzo Insigne,28,Napoli,2081,Serie A,0.4324843825084095,0.38923594425756847,0.3849785702176848,5.189812590100913,0.4508268144223365,0.32450751571100184,0.832399163987704
Rodrigo de Paul,36,Udinese,3197,Serie A,0.25336252736940884,0.16890835157960588,0.12910020249567444,2.47732248983422,0.25768768494441285,0.2037559904497202,0.4225928907468799
Edin Dzeko,33,Roma,2575,Serie A,0.3145631067961165,0.3145631067961165,0.5302911740845269,4.57864077669903,0.5302911740845269,0.16135028869781678,0.7347984620089669
Mario Mandzukic,25,Juventus,2028,Serie A,0.3994082840236686,0.3994082840236686,0.29663890509276525,1.4201183431952664,0.29663890509276525,0.16322297785298887,0.5056634096472837
Roberto Inglese,25,Parma Calcio 1913,1977,Serie A,0.40971168437025796,0.31866464339908956,0.2807613283717985,2.139605462822458,0.35007533733203033,0.07101732980295992,0.30573938074429863
Ivan Perisic,34,Inter,2714,Serie A,0.26529108327192336,0.19896831245394253,0.2949309231838323,3.2829771554900518,0.34542104730337264,0.2496674008167835,0.6688647877284948
Aleksandar Kolarov,33,Roma,2904,Serie A,0.24793388429752067,0.15495867768595042,0.07115829388672594,1.3016528925619835,0.14193897267364827,0.2909397081787552,0.43189172425176486
Domenico Berardi,35,Sassuolo,2887,Serie A,0.24939383443020438,0.2182196051264288,0.2578331687067325,3.9279528922757185,0.2815660733986385,0.3061521374647917,0.622849439770489
Felipe Caicedo,28,Lazio,1377,Serie A,0.5228758169934641,0.45751633986928103,0.4621943987272923,2.7450980392156863,0.5119524918058339,0.186045503889034,0.6483607298505851
Riccardo Orsolini,35,Bologna,1958,Serie A,0.3677221654749745,0.3677221654749745,0.25180363418787444,2.987742594484167,0.25180363418787444,0.11014177610448907,0.3628454033182638
Federico Santander,32,Bologna,2058,Serie A,0.3498542274052478,0.3498542274052478,0.345963968694449,3.323615160349854,0.345963968694449,0.07107237620013102,0.41765490519670295
Suso,35,AC Milan,3044,Serie A,0.20696452036793692,0.20696452036793692,0.11952195751925003,2.8088042049934296,0.11952195751925003,0.3334803025650641,0.6205714573415483
Marco Benassi,32,Fiorentina,2319,Serie A,0.2716688227684347,0.2716688227684347,0.23130690397629647,2.289780077619664,0.23130690397629647,0.14053392556542954,0.4024878168119573
Federico Chiesa,37,Fiorentina,3038,Serie A,0.2073732718894009,0.2073732718894009,0.27761418590048687,3.9400921658986174,0.27761418590048687,0.11652395150049728,0.5181504663514063
Khouma Babacar,29,Sassuolo,1486,Serie A,0.423956931359354,0.3028263795423957,0.39632912648122254,3.633916554508748,0.4885432522049522,0.12140085206217911,0.5351224276243457
Franck Kessié,34,AC Milan,3030,Serie A,0.2079207920792079,0.1188118811881188,0.161956229367026,1.5445544554455446,0.22979236755630758,0.27716500828466795,0.49142560336997015
Alejandro Gomez,35,Atalanta,2930,Serie A,0.21501706484641636,0.21501706484641636,0.2781444271206347,3.2252559726962455,0.2781444271206347,0.5019195785574334,0.9134317208780771
João Pedro,34,Cagliari,2590,Serie A,0.24324324324324326,0.17374517374517376,0.24254411501040446,2.1196911196911197,0.2954529123021196,0.12408426470881952,0.3913279203338455
Diego Farias,32,"Cagliari,Empoli",1904,Serie A,0.33088235294117646,0.33088235294117646,0.35380209117204325,2.7888655462184877,0.35380209117204325,0.1963998680785611,0.6398608587181368
Camillo Ciano,33,Frosinone,2471,Serie A,0.254957507082153,0.18211250505868068,0.15642186122121404,2.8045325779036827,0.23960562947894798,0.09855453621480012,0.3367870513731195
Giovanni Simeone,36,Fiorentina,2462,Serie A,0.21933387489845654,0.21933387489845654,0.40195579163179374,2.412672623883022,0.40195579163179374,0.08700396522129095,0.49598780331284326
Gianluca Caprari,21,Sampdoria,1033,Serie A,0.5227492739593418,0.5227492739593418,0.20749778121652124,2.6137463697967087,0.20749778121652124,0.13946592155934132,0.41854573967294095
Iago Falque,26,Torino,1639,Serie A,0.32946918852959123,0.32946918852959123,0.3445744483099251,3.1299572910311166,0.3445744483099251,0.24828208852479772,0.6318128893243932
Luis Muriel,19,Fiorentina,1443,Serie A,0.37422037422037424,0.37422037422037424,0.2266020828126126,2.869022869022869,0.2266020828126126,0.08689241201119215,0.3333443401695041
Radja Nainggolan,29,Inter,1967,Serie A,0.27452974072191155,0.27452974072191155,0.17302646853283507,3.2486019318759536,0.17302646853283507,0.33963691515172867,0.6070864026921924
Gonzalo Higuaín,15,AC Milan,1282,Serie A,0.421216848673947,0.421216848673947,0.4394496320608811,3.861154446177847,0.49289494680237844,0.23345266631550146,0.7644409618330263
Moise Kean,13,Juventus,527,Serie A,1.0246679316888045,1.0246679316888045,0.6509363876065448,3.415559772296015,0.6509363876065448,0.08184992766583893,0.7603099481317531
Piotr Zielinski,36,Napoli,2895,Serie A,0.18652849740932642,0.18652849740932642,0.17645158664048335,2.4870466321243523,0.17645158664048335,0.36014783002165934,0.6078367984125033
Erick Pulgar,28,Bologna,2366,Serie A,0.22823330515638207,0.03803888419273035,0.034153329693442265,1.2933220625528317,0.1789481208493598,0.2043854713515518,0.24618735762087854
Jasmin Kurtic,30,SPAL 2013,2568,Serie A,0.2102803738317757,0.2102803738317757,0.13429568042526038,2.2429906542056073,0.13429568042526038,0.13352221628720654,0.25285966054614734
Stefano Okaka,16,Udinese,970,Serie A,0.5567010309278351,0.5567010309278351,0.2681052317439588,1.6701030927835052,0.2681052317439588,0.09344802226525606,0.3852825487397381
Kevin Lasagna,36,Udinese,2447,Serie A,0.2206783816918676,0.2206783816918676,0.2887648311384634,2.3539027380465876,0.3167651964158952,0.0937389869556519,0.40909304701836197
Mariusz Stepinski,35,Chievo,2475,Serie A,0.21818181818181817,0.21818181818181817,0.28506791703402995,2.2181818181818183,0.28506791703402995,0.07337657917629589,0.3722244260324673
Lautaro Martínez,27,Inter,1327,Serie A,0.4069329314242653,0.33911077618688773,0.49230432963193854,4.40844009042954,0.5439372574201676,0.036307009584084435,0.5501681165074888
Jordan Veretout,33,Fiorentina,2944,Serie A,0.15285326086956522,0.0,0.029085457312960545,1.1616847826086956,0.1687258666250905,0.20959857906943755,0.3127227647011118
Federico Fazio,34,Roma,2804,Serie A,0.16048502139800286,0.16048502139800286,0.09935436791576945,0.9629101283880172,0.09935436791576945,0.17405508274409104,0.18294212017434194
Mario Pasalic,33,Atalanta,1596,Serie A,0.28195488721804507,0.28195488721804507,0.25587612461942927,2.0300751879699246,0.25587612461942927,0.3525493751959245,0.5624102442910461
Keita,24,Inter,869,Serie A,0.5178365937859609,0.5178365937859609,0.4504376206808522,3.107019562715765,0.4504376206808522,0.24975690257631597,0.8328939296982505
Paulo Dybala,30,Juventus,2135,Serie A,0.2107728337236534,0.1686182669789227,0.1796712606395017,2.740046838407494,0.21176348226166716,0.23913942328905055,0.468755232872533
Rade Krunic,33,Empoli,2791,Serie A,0.16123253314224292,0.16123253314224292,0.1569075644448725,1.7413113579362236,0.1569075644448725,0.2679241627163782,0.49935277669538053
Matteo Politano,36,Inter,2594,Serie A,0.17347725520431767,0.17347725520431767,0.17115333972034907,2.740940632228219,0.17115333972034907,0.3337169393219208,0.6027676542013104
Roberto Gagliardini,19,Inter,1087,Serie A,0.41398344066237347,0.41398344066237347,0.2513636123275911,2.0699172033118676,0.2513636123275911,0.4664714729007275,0.693967274039737
Diego Perotti,13,Roma,666,Serie A,0.6756756756756757,0.2702702702702703,0.18092544245961548,2.1621621621621623,0.4895547072629672,0.20932212622987256,0.622172482009675
Sergej Milinkovic-Savic,31,Lazio,2416,Serie A,0.18625827814569537,0.18625827814569537,0.22554906107876946,2.8311258278145695,0.22554906107876946,0.31648287740042613,0.5883942401678061
Joaquín Correa,34,Lazio,1903,Serie A,0.23646873357856016,0.23646873357856016,0.40419422290216955,3.310562270099842,0.40419422290216955,0.304778586662973,0.9083304047355498
Daniel Ciofani,32,Frosinone,1621,Serie A,0.27760641579272055,0.16656384947563233,0.18607805272763084,2.942628007402838,0.2706146283037294,0.059593905695357274,0.24281599534759363
Fabián,27,Napoli,1983,Serie A,0.22692889561270801,0.22692889561270801,0.18211113143875718,2.3146747352496218,0.18211113143875718,0.6395298338941836,0.8716116021647936
Andrea Pinamonti,27,Frosinone,1618,Serie A,0.27812113720642767,0.27812113720642767,0.3384096645813421,3.3374536464771323,0.3384096645813421,0.05457490003968236,0.40391768304670256
Hans Hateboer,35,Atalanta,2975,Serie A,0.1512605042016807,0.1512605042016807,0.1650112887453131,0.877310924369748,0.1650112887453131,0.34638430188183017,0.5812993415263521
Gianluca Mancini,30,Atalanta,2252,Serie A,0.1998223801065719,0.1998223801065719,0.18640430383615816,1.5985790408525753,0.18640430383615816,0.376686834321617,0.41577497998427865
