,assists,games,goals,id,key_passes,npg,npxG,player_name,position,red_cards,shots,team_title,time,xA,xG,xGBuildup,xGChain,yellow_cards
143,2,20,2,300,28,2,1.8324107583612204,Daniel Didavi,F M S,0,24,VfB Stuttgart,942,2.406251799315214,1.8324107583612204,2.463118089362979,4.635778235271573,0
144,1,26,2,307,15,2,3.210372179746628,Suat Serdar,M S,2,30,Schalke 04,1744,2.290159434080124,3.210372179746628,2.552876066416502,6.218891900032759,3
145,0,27,2,315,9,2,1.6078445464372635,Matthias Ginter,D,0,22,Borussia M.Gladbach,2379,0.8888858631253242,1.6078445464372635,7.2522310093045235,7.643555272370577,2
146,4,25,2,316,29,2,1.1623665560036898,Gonzalo Castro,D M S,0,13,VfB Stuttgart,1693,2.5970625951886177,1.1623665560036898,3.68687095772475,5.581688958220184,4
147,7,24,2,454,30,2,1.1526261186227202,Charles Aránguiz,M S,0,23,Bayer Leverkusen,1912,3.5116578601300716,1.1526261186227202,9.706702530384064,12.688020642846823,3
148,0,10,2,1277,5,2,1.2873181756585836,Roland Sallai,M S,0,14,Freiburg,518,0.4139573182910681,1.2873181756585836,0.6165152192115784,2.0399604719132185,3
149,6,23,2,3455,38,2,2.880732879973948,Raphael Guerreiro,D M S,0,35,Borussia Dortmund,1539,3.943721489980817,2.880732879973948,10.550183219835162,14.398602910339832,2
150,1,31,2,4246,15,2,1.7232595309615135,Mike Frantz,D M S,0,19,Freiburg,2260,1.3026776816695929,1.7232595309615135,1.2576067354530096,4.109943946823478,2
151,0,23,2,4291,7,2,1.9244926702231169,Marc-Oliver Kempf,D,0,14,VfB Stuttgart,2027,0.1693076379597187,1.9244926702231169,3.6353315245360136,3.939136965200305,3
152,1,31,2,4764,23,2,1.2989504979923368,Jean-Philippe Gbamin,D M S,0,35,Mainz 05,2675,1.945369217544794,1.2989504979923368,5.7939332239329815,7.881922625005245,3
153,4,21,2,5197,11,2,1.6855012085288763,Achraf Hakimi,D S,0,20,Borussia Dortmund,1740,2.961213445290923,1.6855012085288763,8.401089776307344,10.90877041220665,4
154,0,18,2,5219,3,2,0.8755344171077013,Aleksandar Dragovic,D M S,0,4,Bayer Leverkusen,1327,0.10446824878454208,0.8755344171077013,3.750751305371523,3.8033525329083204,4
155,2,14,2,5238,5,2,1.0087291598320007,Jordan Torunarigha,D S,1,7,Hertha Berlin,1163,0.8944577369838953,1.0087291598320007,1.9544120281934738,2.8525648061186075,2
156,0,17,2,5309,6,2,1.382018600590527,Federico Palacios,F M S,0,7,Nuernberg,946,0.41235602647066116,1.382018600590527,2.6905440744012594,4.208304608240724,1
157,2,24,2,5355,17,2,3.269546516239643,Jacob Bruun Larsen,F M S,0,26,Borussia Dortmund,1267,3.1639390029013157,3.269546516239643,4.02460846118629,8.775734489783645,0
158,1,14,2,6098,13,1,2.649824472144246,Niclas Füllkrug,F S,0,37,Hannover 96,1114,0.9361868277192116,3.4076011646538973,2.4912929497659206,5.0115109346807,1
159,0,17,2,6103,2,2,1.3575166445225477,Dan-Axel Zagadou,D S,0,10,Borussia Dortmund,1267,0.04185677506029606,1.3575166445225477,5.853020362555981,5.874863050878048,4
160,1,31,2,6229,40,2,1.4901981381699443,William,D S,0,25,Wolfsburg,2679,3.0802165549248457,1.4901981381699443,9.172401394695044,12.355498980730772,10
161,2,24,2,6445,7,2,0.8776174280792475,Elvis Rexhbecaj,D M S,0,10,Wolfsburg,1138,1.505446344614029,0.8776174280792475,2.90366542711854,5.1573483273386955,4
162,1,14,2,7026,9,2,1.7801982266828418,Joshua Brenet,D M S,0,10,Hoffenheim,906,1.7928470224142075,1.7801982266828418,4.659534014761448,6.935433253645897,0
